,bathrooms,sqft_living,sqft_lot,grade,condition,waterfront,view,age,UTM_X,UTM_Y,log_price
15805,2.75,2810,10300,9,4,0,0,37,564015.2986172567,5268037.7580971625,5.909823369650912
15806,2.5,1150,2064,7,3,0,0,11,553471.8738487188,5244480.352255723,5.330616667294438
15807,1.0,2020,6720,7,3,0,0,67,553349.0238743124,5266241.158241511,5.550228353055094
15808,2.0,1550,4000,7,3,0,0,60,546046.0289070547,5276237.59831478,5.7363965022766426
15809,3.0,1320,1071,7,3,0,0,12,552925.6248463485,5271438.9352608705,5.555094448578319
15810,1.5,1300,2970,7,3,0,0,112,551168.1368155972,5274657.605422339,5.740362689494244
15811,2.5,1980,5020,7,3,0,0,8,560986.6727978324,5262681.353418546,5.607455023214668
15812,1.0,1750,8820,7,4,0,0,54,553613.6036935034,5245504.147294737,5.3692158574101425
15813,2.5,2420,18480,9,4,0,0,48,558082.788269445,5274511.241586401,6.173186268412274
15814,2.5,1900,1258,7,3,0,0,8,548216.4668605659,5277211.016093965,5.8095597146352675
15815,1.75,2130,19180,8,3,0,0,47,559116.0114057766,5276366.706812795,6.113943352306837
15816,1.75,1390,11700,7,4,0,0,49,560621.3573243623,5283295.7394743,5.653212513775344
15817,2.5,2310,6320,8,3,0,0,18,562939.690992799,5242028.812354107,5.518513939877887
15818,1.75,1560,8078,6,4,1,4,87,556702.129789972,5269662.7193588335,6.079181246047625
15819,2.75,2580,5200,8,3,0,0,7,563945.7579886453,5260634.477986226,5.640481436970422
15820,1.75,2030,9032,7,4,0,2,52,566392.8515877553,5270665.23391931,5.819543935541868
15821,2.25,1130,4445,8,4,0,0,85,546905.6549403749,5281423.855297719,5.827369273053825
15822,1.75,2410,6770,7,4,0,0,91,549822.9356074157,5282570.706795236,5.795880017344075
15823,2.75,1300,14197,7,3,0,0,19,561688.2290847987,5246072.339018667,5.389166084364533
15824,1.75,2420,7672,8,3,0,0,36,568828.1344246976,5268214.768494638,5.720159303405957
15825,1.0,1010,5000,7,2,0,0,91,547667.9823426418,5279985.151105031,5.632457292184724
15826,1.0,860,5040,7,3,0,0,59,547644.1181935098,5282896.995029465,5.568201724066995
15827,1.0,1100,3975,7,3,0,0,65,553599.736661306,5279881.172028053,5.596597095626461
15828,1.0,1980,18730,7,4,0,0,72,554257.3352571984,5241208.864355576,5.315970345456917
15829,2.0,1230,7789,7,3,0,0,21,569985.0788756075,5246898.814212953,5.444044795918076
15830,2.5,2380,6124,8,3,0,0,18,562291.0946906004,5246189.839695132,5.544068044350276
15831,1.5,1740,7292,7,3,0,0,53,552589.9215178036,5258598.639597783,5.2552725051033065
15832,2.25,2300,7700,7,3,0,0,56,550854.83355123,5284702.567547937,5.620136054973758
15833,3.25,2900,6400,8,4,0,0,38,544987.1119766298,5277174.055298927,5.842609239610562
15834,2.5,2430,7049,8,3,0,0,8,548766.0247600053,5265367.5290452745,5.6464037262230695
15835,2.0,2090,6000,7,3,0,1,97,544147.4300980062,5269031.8799228985,5.678973375919766
15836,2.5,2520,3750,9,4,0,1,20,544829.5103732866,5268359.102674529,5.942008053022313
15837,1.0,710,5120,6,3,0,0,97,548405.8458716646,5263419.5194338355,5.334453751150931
15838,3.5,4440,10660,11,3,0,0,12,564958.983607411,5264358.011133738,6.015778756389041
15839,2.5,2840,8820,8,5,0,2,63,555298.2425467012,5267015.075799881,5.910624404889202
15840,2.5,2770,10773,9,3,0,2,23,566180.641079018,5269484.624381491,5.875032309461098
15841,2.25,1740,9370,7,3,0,0,23,551620.81333814,5248842.795133721,5.462323113084234
15842,1.75,1950,10633,7,3,0,0,37,551541.527243864,5283397.071535221,5.763427993562937
15843,1.75,1340,2805,7,3,0,0,96,552852.460560542,5271215.979273464,5.676693609624866
15844,2.5,3680,13351,9,5,0,2,69,559066.353107912,5273854.234212762,6.278753600952829
15845,2.0,1160,1174,7,3,0,0,8,548405.7538801093,5263430.633028623,5.361727836017593
15846,1.5,1490,5750,7,4,0,0,115,545864.9923253737,5270601.137578338,5.795880017344075
15847,2.5,2040,9225,8,5,0,0,47,567831.953503825,5276239.391205731,5.829303772831025
15848,2.25,1700,12615,7,4,0,0,25,560250.4902329348,5282880.62435451,5.819543935541868
15849,1.0,1450,6380,7,3,0,0,48,550950.5919340701,5282335.956642119,5.544688022302678
15850,1.0,800,6380,7,3,0,2,75,551852.4280261068,5282188.323681325,5.578639209968072
15851,1.0,1640,4200,7,3,0,0,90,550156.1260260633,5278738.995907372,5.920436406550759
15852,1.75,1490,9800,7,4,0,0,68,560304.7883627386,5270376.8378370395,5.872156272748293
15853,1.25,1100,638,9,3,0,0,1,552070.270597953,5274610.02332273,5.7130703258556395
15854,1.0,1400,9750,7,3,0,0,47,552531.2072597521,5248317.382688015,5.4031205211758175
15855,2.5,1650,1793,8,3,0,0,8,550107.6412795584,5284362.630789457,5.568201724066995
15856,2.5,1570,9600,7,3,0,0,43,552217.9160298224,5291605.905319629,5.562292864456475
15857,2.0,1820,5000,8,4,0,0,74,545491.3903798334,5270298.123998619,5.8750612633917
15858,1.5,1440,3200,7,4,0,1,55,546444.5676116832,5263903.7578166425,5.7704838094311075
15859,2.5,2640,3680,8,5,0,0,93,546625.8422755846,5269484.61121658,5.944482672150168
15860,3.75,1580,1303,8,3,0,0,5,551503.8138547615,5270681.531179213,5.740362689494244
15861,1.0,1410,5101,8,3,0,0,88,550055.118957536,5281750.210946229,5.818555779297802
15862,1.0,1150,6480,5,4,0,0,69,556132.1793969454,5234791.347546634,5.2342641243787895
15863,2.5,1410,1325,7,3,0,0,8,547921.5249170281,5267394.477729262,5.498310553789601
15864,2.5,2990,8913,9,4,0,0,24,563416.1786903164,5253882.066013411,5.672005445022952
15865,1.0,1120,7350,7,3,0,0,73,551704.2947956672,5290389.771948551,5.498310553789601
15866,2.5,2840,6010,8,3,0,0,12,555170.384958876,5240550.497596919,5.570542939881897
15867,1.0,1160,11799,7,3,0,0,49,557816.5168659728,5286168.182453691,5.511883360978874
15868,2.75,3160,10059,10,3,0,0,37,558692.3238312913,5288555.603403254,5.732393759822968
15869,3.25,4290,12103,11,3,0,3,18,567566.5952939985,5266710.6127889855,6.141136090120739
15870,2.75,2020,2750,8,3,0,0,98,553290.2420619346,5272675.981889707,5.7774268223893115
15871,1.75,1320,9450,7,5,0,0,72,549145.5583135323,5256012.443091769,5.530193292632512
15872,1.0,1170,4080,7,4,0,0,106,546085.4904796552,5280739.306471434,5.764176132390331
15873,2.5,2960,9350,9,4,0,2,37,568075.7451637323,5274663.869345718,5.869231719730976
15874,3.0,1800,2500,7,3,0,0,15,553137.5344170792,5264672.081524406,5.3979400086720375
15875,2.0,1660,8641,8,4,0,0,28,568859.8007395304,5246274.21319584,5.431283331807261
15876,3.0,2370,8154,7,3,0,0,38,552042.8900770087,5286057.987575682,5.718086294783092
15877,1.75,1170,8148,7,3,0,0,63,551121.3791810268,5288506.185504272,5.600972895686748
15878,2.25,1500,5393,7,3,0,0,16,555676.6054322013,5242967.041128666,5.3222192947339195
15879,2.25,1790,9580,8,3,0,0,31,563047.5945446494,5267082.462112385,5.7619278384205295
15880,1.0,850,5000,5,3,0,0,108,559737.6748606378,5259634.156813373,5.474216264076255
15881,2.5,2410,7950,8,3,0,0,18,558050.1477558278,5285303.538849682,5.790953336573331
15882,1.0,900,9600,7,4,0,0,45,561996.8786870177,5287989.750189028,5.517195897949974
15883,1.0,1020,8400,7,4,0,0,58,561767.9718749637,5259999.780334054,5.447158031342219
15884,1.5,1550,9750,7,4,0,0,49,562369.7239573934,5281191.245662111,5.707570176097937
15885,2.5,2140,3628,8,3,0,0,9,569690.9594705583,5265257.253678931,5.7708512755491785
15886,1.0,1200,16000,7,3,0,0,45,567390.646999384,5288372.230691251,5.550228353055094
15887,3.0,3010,7357,9,3,0,0,7,550246.2211012214,5285686.488216883,5.819511033198438
15888,3.25,3370,17458,10,5,0,2,33,558001.3059247944,5267585.911950574,6.190331698170292
15889,2.25,2860,11250,8,5,0,1,59,547338.589753411,5255741.9450608175,5.905795880367869
15890,2.0,2260,12500,8,4,0,0,55,553887.219105194,5248607.5185967665,5.41161970596323
15891,2.5,2310,7485,8,3,0,0,29,565221.3310760779,5254313.106247859,5.558708570533166
15892,2.5,2860,4442,8,3,0,0,15,545349.9863720081,5278799.591500241,5.902546779313991
15893,1.5,1560,8314,7,3,0,0,53,559672.5800309654,5251219.759308946,5.43695733066945
15894,2.25,2190,3850,7,3,0,0,9,563280.6243547064,5259449.081488361,5.544068044350276
15895,2.25,2200,7200,8,4,0,2,57,552938.1272587627,5270060.835412115,5.785329835010767
15896,1.0,930,6572,7,3,0,0,63,552454.8485897678,5281960.317047461,5.5938396610812715
15897,3.0,1740,1100,8,3,0,0,8,545717.5393559984,5279802.777885164,5.770852011642144
15898,2.25,1820,7420,8,4,0,0,32,563188.1671178591,5254046.325463158,5.5910646070264995
15899,3.25,1380,1225,7,3,0,0,15,548689.1348052879,5283550.308782547,5.507855871695831
15900,2.5,1790,3078,8,3,0,0,5,568151.0116652696,5268217.941549184,5.724275869600789
15901,1.75,2720,7810,8,3,0,0,63,553815.998276966,5280850.158063217,5.778115057668767
15902,2.0,1750,8116,5,4,0,0,72,561670.1562571619,5262132.780833383,5.299942900022767
15903,2.5,1530,2248,7,3,0,0,101,551965.7262477061,5269474.137560583,5.544068044350276
15904,1.0,1520,10798,7,3,0,0,62,555302.4749540944,5290278.477087323,5.574031267727719
15905,2.5,1660,8125,7,3,0,0,16,550293.7401255886,5253977.158068743,5.469822015978163
15906,1.0,1390,9624,7,4,0,0,61,552367.6511103862,5291618.371168017,5.47567118832443
15907,1.0,1300,8400,7,4,0,0,62,550059.2130822429,5289975.200779374,5.498310553789601
15908,2.5,1560,9600,7,3,0,0,51,555023.5532879322,5256209.1610549195,5.51181654130309
15909,1.75,1850,4388,8,5,0,0,74,546451.8105944736,5281864.797062727,5.882524537954881
15910,2.25,2110,16200,8,3,0,0,37,564158.9551493542,5289091.439373517,5.690196080028514
15911,1.75,1980,9220,8,3,0,0,28,559086.9598679465,5234375.627289209,5.4731949092049375
15912,2.5,1769,7324,9,3,0,0,3,561350.6684859111,5242234.327616726,5.52489958579859
15913,1.0,1020,6000,7,3,0,0,115,551338.8758728738,5263777.96624047,5.528273777167044
15914,3.25,3680,10300,10,4,0,0,88,554065.9483621459,5278184.920507163,6.168792020314182
15915,5.25,6500,14986,11,3,0,0,14,557396.683124611,5275504.779859532,6.390581878550435
15916,2.0,2030,9300,8,4,0,0,39,563889.4638245995,5279507.121200529,5.797267540830717
15917,2.5,2380,9719,8,3,0,0,14,554211.3106258613,5237996.46302093,5.477119807068977
15918,2.5,2670,8279,7,3,0,0,16,550678.5294041748,5253080.216106272,5.6180480967120925
15919,2.5,3400,5119,8,3,0,0,1,552159.2651097291,5281446.377217656,6.021189299069938
15920,2.25,2192,12128,8,3,0,0,9,560405.5508276017,5245970.106757422,5.491361693834273
15921,4.25,4480,5715,7,3,0,0,12,561981.1114069107,5246942.349908609,5.690196080028514
15922,2.5,3150,5757,9,3,0,0,11,566556.0691439199,5256306.5414247615,5.676693609624866
15923,2.75,2370,7320,7,3,0,0,26,548376.7931986885,5239490.529628572,5.491361693834273
15924,1.0,1320,3625,7,3,0,0,115,553516.1366501267,5272633.592052261,5.666517980554881
15925,2.25,3010,12202,9,4,0,0,56,562044.6747669446,5276474.974476094,5.919078092376074
15926,1.0,1250,10744,6,3,0,0,73,550760.2884099596,5252347.383372666,5.439332693830263
15927,2.75,2200,5207,7,5,0,0,64,549254.8883253285,5287611.96936236,5.568201724066995
15928,1.75,1670,13125,8,5,0,0,42,567537.2803116345,5275735.781011499,5.84323277809801
15929,1.0,1500,3920,7,3,0,0,68,548118.1109802453,5280022.200729581,5.782472624166286
15930,2.5,2600,3839,7,3,0,0,10,564475.3940912335,5253571.286422581,5.518513939877887
15931,1.0,1130,12519,7,3,0,0,57,562062.2072329622,5260669.7771438975,5.342422680822207
15932,2.5,2580,5476,8,3,0,0,10,559982.850800186,5250389.333549983,5.549003262025788
15933,2.5,1810,914,8,3,0,0,7,546102.8464450021,5269046.995421046,5.653212513775344
15934,1.0,1260,8280,6,3,0,0,69,552593.7702234393,5283195.317454212,5.477121254719663
15935,1.0,1090,6125,6,4,0,0,70,547416.4663503956,5264734.020064002,5.593286067020458
15936,1.75,2680,6120,8,5,0,0,56,545544.3276642645,5282746.78640864,5.793790384690818
15937,1.0,1090,10296,6,4,0,0,65,555440.8659713144,5291480.225398841,5.396199347095736
15938,1.0,1510,10369,7,4,0,0,47,567881.8977654906,5258989.329098338,5.495544337546448
15939,2.0,1560,3840,6,4,0,0,91,547652.7723852422,5281841.172234067,5.661812685537261
15940,2.5,3040,5326,9,3,0,0,7,559783.2425792986,5255166.546756811,5.698970004336019
15941,2.5,3238,9112,8,4,0,2,36,551988.8117187466,5249901.890410688,5.550747972091101
15942,1.0,1570,4000,7,3,0,0,95,551013.7771637618,5275123.066843997,5.720159303405957
15943,2.5,3504,6000,7,3,0,0,9,554051.9405790875,5238884.126222955,5.518513939877887
15944,1.0,1210,3720,8,4,0,0,85,552512.1780436329,5275603.195890674,5.8061799739838875
15945,1.5,2210,6300,8,5,0,0,99,553381.7780324002,5270887.35958307,5.902546779313991
15946,1.0,1500,4000,8,3,0,0,82,548597.1767873605,5276591.76349066,5.866877814337498
15947,2.25,1960,1585,7,3,0,0,12,553580.873214115,5265576.406341969,5.477121254719663
15948,1.0,1150,10000,6,3,0,0,64,555573.2630169047,5261827.169541353,5.382017042574868
15949,2.75,2160,4086,7,3,0,0,28,546663.02813752,5264827.986041693,5.722633922533812
15950,2.0,2510,9750,8,3,0,0,55,557797.1471935497,5288113.128019305,5.681150749932422
15951,1.0,1230,10350,7,4,0,0,58,560408.321632449,5253038.954561041,5.3979400086720375
15952,3.0,3470,4750,9,3,0,2,1,546161.7881726978,5271103.627258394,6.085647288296856
15953,1.0,800,7260,7,3,0,0,62,547640.8089813853,5264913.67388591,5.511883360978874
15954,1.0,1120,10176,6,3,0,0,110,554427.1821656618,5263594.720539544,5.537819095073274
15955,1.0,1170,5150,6,3,0,0,108,553948.008669661,5266568.980886909,5.494154594018442
15956,1.75,1740,7290,8,3,0,0,65,545287.7850655251,5277143.042580728,5.740362689494244
15957,2.5,1990,6671,7,3,0,0,26,548527.3294760197,5239569.565054948,5.414973347970818
15958,1.0,1190,6967,7,3,0,0,69,556915.04997341,5270965.2170501575,5.7687120803776635
15959,1.0,1000,7134,6,3,0,0,72,557249.257130068,5259864.931786432,5.380030247967831
15960,1.0,1760,5250,7,4,0,2,64,546718.2932089675,5267329.157478208,5.690196080028514
15961,1.0,1880,6288,7,3,0,0,41,555796.4137698759,5262118.271873516,5.447158031342219
15962,2.5,2740,5400,8,3,0,0,10,559983.5319309147,5250322.653532328,5.5784099703312355
15963,1.75,1940,8990,8,4,0,0,59,556943.0136059824,5283469.718793336,5.7363965022766426
15964,1.5,940,5000,7,4,0,0,90,547112.5439476925,5265087.221746316,5.593286067020458
15965,3.0,3230,5167,8,4,0,0,106,549512.6663994676,5283757.332784618,5.863294897794742
15966,2.5,2390,6111,8,3,0,0,18,562440.3322404288,5246358.140293136,5.529558673021163
15967,2.25,2140,7910,7,3,0,0,53,564862.9766829873,5272993.3042620085,5.724275869600789
15968,1.0,870,5750,7,4,0,0,68,545509.4087660178,5267986.474150241,5.609060549930087
15969,1.0,1200,6600,7,3,0,2,107,546510.734063302,5265049.058866618,5.639486489268586
15970,2.75,2800,9750,7,5,0,0,58,560001.5038212365,5270618.238245662,5.9614210940664485
15971,1.5,1000,1251,7,3,0,0,9,546258.1302352878,5277906.459660404,5.576341350205793
15972,2.75,2320,12368,8,3,0,0,47,548732.6243008618,5287307.461026559,5.648360010980932
15973,1.0,1760,8906,7,3,0,0,49,560482.8208185886,5253128.638577995,5.267171728403014
15974,1.5,1360,1934,7,4,0,0,37,561327.1459662304,5237232.623253945,5.176091259055681
15975,1.75,2090,11317,7,5,0,0,84,554342.7106808466,5256469.55498041,5.439332693830263
15976,2.25,1610,1968,7,4,0,0,36,560530.6666200828,5263087.862168113,5.444044795918076
15977,2.5,2575,4725,8,3,0,0,4,554651.9737398667,5239400.909401852,5.555094448578319
15978,1.0,1140,10152,6,3,0,0,73,550907.2296211779,5287281.667394859,5.184691430817598
15979,2.5,1910,7683,8,3,0,0,28,568300.6743146887,5268286.381014742,5.7923916894982534
15980,1.0,730,1942,7,3,0,0,7,552700.3917358553,5271403.552161996,5.507180977260241
15981,2.25,2880,11965,8,4,0,0,25,566132.7917930722,5247032.049359316,5.5820633629117085
15982,1.0,1120,8549,7,3,0,0,63,559726.73225969,5275417.052513626,5.8750612633917
15983,3.75,3160,9525,10,3,0,0,18,558599.5634393232,5267947.556246292,6.1401936785786315
15984,2.25,2260,16188,10,3,0,0,31,566797.1548306674,5268191.182321237,5.892094602690481
15985,2.75,1910,16532,7,4,0,0,75,545770.5600855644,5282604.073374416,5.812913356642856
15986,2.25,1940,9560,7,3,0,0,26,546342.2828806847,5238662.864644471,5.452932809083911
15987,1.75,1650,5100,7,5,0,0,107,550955.5595695375,5281769.1472752085,5.778151250383644
15988,2.5,1580,2407,8,3,0,0,2,547556.8646466967,5265979.96962503,5.574031267727719
15989,2.75,2770,3809,7,5,0,0,90,552343.6364410762,5269266.337325668,5.501914678058426
15990,1.75,1370,9288,7,4,0,0,27,563886.9306665179,5259122.221437752,5.479935033944336
15991,1.0,1060,4960,7,3,0,0,89,550202.9054147609,5282018.238800454,5.711807229041191
15992,1.75,2110,6708,8,3,0,3,74,554500.6722998915,5279878.427391811,6.013258665283517
15993,3.0,2370,3672,7,5,0,0,99,551715.1973100323,5280742.180447457,5.866287339084195
15994,2.0,1440,4859,6,2,0,0,94,553797.5267641243,5266567.593245285,5.707561660436372
15995,6.0,4340,9415,8,3,0,0,48,559949.598742241,5275663.870354517,6.332438459915605
15996,1.75,1100,7600,6,3,0,0,35,551447.8675395534,5251353.089398769,5.27795284703881
15997,2.5,1680,10455,8,3,0,0,33,566744.4882122928,5285886.025296909,5.740362689494244
15998,2.5,2220,5338,7,3,0,0,14,564029.9496125069,5259824.016396112,5.568201724066995
15999,2.25,2630,9705,8,4,0,2,28,566013.3735895554,5277607.895857782,6.159115821827769
16000,1.0,1290,4636,7,3,0,0,91,552504.5638807135,5276447.844737532,5.778151250383644
16001,1.5,1420,7480,7,4,0,0,52,561496.2981798851,5257173.787035917,5.4065401804339555
16002,1.0,1440,8320,7,3,0,0,69,551116.4826763801,5289061.88673904,5.596597095626461
16003,2.5,2270,9822,9,3,0,0,27,564787.0251710932,5279817.156411426,5.884228769632604
16004,2.25,2870,5453,8,4,0,1,89,546080.4520915898,5262344.876934062,5.823409014892545
16005,2.5,2500,10330,10,3,0,0,23,566652.0391649603,5267722.691484216,5.869231719730976
16006,2.5,2250,7752,8,4,0,0,27,561089.5691148371,5288713.7319803545,5.740362689494244
16007,2.0,1540,8316,6,5,0,0,61,559243.7483691919,5241356.9458634425,5.306425027550687
16008,2.5,2370,6840,9,3,0,0,28,547612.1871049607,5277628.397598672,5.477877715576154
16009,2.5,1710,12677,8,3,0,0,19,557415.5107485895,5288798.474720004,5.6344772701607315
16010,1.0,1100,7500,7,3,0,0,64,550545.3266004527,5285789.117283055,5.547774705387822
16011,1.0,1010,7690,6,4,0,0,57,562116.8644278306,5255513.130725425,5.4065401804339555
16012,2.5,2180,7203,8,4,0,0,26,563926.450586611,5262401.526788826,5.666517980554881
16013,1.0,1200,13100,6,3,0,0,72,555908.9551064122,5258218.145876244,5.217483944213907
16014,1.0,990,6750,6,4,0,0,68,550180.9243385376,5284563.329404198,5.511883360978874
16015,3.0,2590,6160,8,3,0,0,1,566152.087928209,5258702.776620727,5.715999167706243
16016,2.5,4070,7800,8,4,0,0,13,550508.670250283,5281376.232051904,6.146128035678238
16017,2.25,1860,1386,9,3,0,0,1,554159.6438524846,5276185.131659913,5.903062842738558
16018,1.0,1200,10500,7,3,0,0,53,549043.3014665158,5241152.020266476,5.184691430817598
16019,3.0,1730,1074,8,3,0,0,9,545643.1672865279,5279713.277387047,5.720159303405957
16020,2.5,3420,6845,9,3,0,0,6,563349.533086661,5280823.920850242,5.879382637174342
16021,2.0,1490,8847,7,4,0,0,48,547733.6450771247,5290255.692740199,5.525044807036846
16022,1.75,1640,10123,8,3,0,0,38,562413.7745950514,5291050.922736238,5.673020907128897
16023,1.0,1650,9750,7,4,0,0,51,562962.9118008761,5260968.381495615,5.451018452155457
16024,3.75,3190,4700,8,3,0,0,12,567568.4468217678,5246937.229068462,5.555698894718901
16025,1.0,1580,5000,7,3,0,0,89,546080.5587118864,5281361.685188533,5.874481817699467
16026,2.5,2920,7200,8,3,0,3,94,553526.5397471929,5271499.991656181,6.021189299069938
16027,2.0,1370,8137,7,4,0,0,27,552712.0599589674,5236538.043692879,5.440909082065217
16028,1.0,1530,3900,7,4,0,0,107,546614.0995444249,5280343.393106531,5.766040860381389
16029,2.75,2020,7070,7,5,0,0,57,546826.902696251,5263162.148292933,5.710117365111817
16030,2.5,1470,1204,8,3,0,0,9,547567.1781732874,5283129.773121227,5.61066016308988
16031,1.0,940,8532,7,4,0,0,56,549498.30446524,5258871.781649258,5.397853141088609
16032,1.0,940,4800,6,4,0,0,104,544070.2080027271,5269298.040562913,5.600972895686748
16033,1.0,960,7000,4,3,0,0,97,552304.5826934542,5248337.589399758,4.977723605288848
16034,1.0,1530,8498,7,3,0,0,56,560133.9778676591,5250368.650249248,5.168792020314182
16035,2.5,1580,2170,7,3,0,0,12,553505.2125065622,5265620.171335445,5.394101302040045
16036,2.5,3070,7830,11,3,0,2,6,553302.7339798091,5271308.993250793,6.278753600952829
16037,3.0,3580,9316,10,3,0,0,24,565178.6422888548,5271651.899499907,5.852235939411887
16038,2.0,2320,7400,7,5,0,0,102,554995.6269664182,5267190.052881423,5.823845763678481
16039,2.5,2150,7944,8,3,0,0,25,559390.9224507376,5234245.308085579,5.477843031096813
16040,1.0,1390,8333,7,3,0,0,33,551703.8983872382,5290434.22815231,5.498310553789601
16041,1.75,1770,7875,7,4,0,0,57,565766.2679339546,5272881.156945081,5.701179277324034
16042,1.75,2410,8447,8,4,0,3,79,568489.8421934443,5277792.116748113,5.740362689494244
16043,2.5,3305,16164,7,5,0,0,93,549614.2398053989,5289426.748793014,5.691965102767361
16044,2.5,1910,1502,8,3,0,0,1,545563.3087815065,5280323.952837538,5.799340549453582
16045,2.5,2170,19785,8,3,0,0,23,562850.8909256314,5250330.4141781535,5.531478917042255
16046,1.0,940,5000,6,3,0,0,64,547129.4721786046,5262986.749697198,5.439332693830263
16047,2.25,1880,10880,8,3,0,0,40,566458.2920085946,5271521.8424866935,5.729083757043612
16048,2.5,2460,12028,9,3,0,0,19,567910.8134823957,5282353.7344859885,5.840733234611807
16049,1.75,1490,8000,8,3,0,0,37,562952.1798247367,5247919.634874835,5.439332693830263
16050,2.75,3020,8622,9,3,0,0,39,560076.2355223336,5270663.466669504,6.073718350346122
16051,2.0,1940,5000,7,4,0,0,105,547367.3507373981,5280027.15403005,5.8055008581584
16052,1.75,1550,1905,7,3,0,0,10,560704.1195323734,5253608.85086917,5.384711742938283
16053,1.5,1810,5080,7,3,0,0,57,553512.6007140587,5281191.918163886,5.633468455579586
16054,1.0,1300,8284,7,3,0,0,47,552433.235410442,5242370.434602698,5.3979400086720375
16055,1.0,1060,10423,7,3,0,0,50,551538.4714542634,5283741.603474839,5.342422680822207
16056,1.75,1680,7389,8,3,0,0,36,561432.3530873329,5263263.985382192,5.576341350205793
16057,2.5,2540,6491,8,3,0,0,18,566329.2158602582,5276255.429899471,5.8750612633917
16058,1.5,1780,12231,8,4,0,0,59,551297.7290579092,5242616.053952766,5.45484486000851
16059,1.75,1910,10230,7,4,0,0,51,559815.7566140202,5251977.003243031,5.3979400086720375
16060,1.75,1250,2890,7,4,0,0,95,548561.3677356263,5280881.712993303,5.653212513775344
16061,2.25,2220,16020,8,4,0,0,49,559109.2002924567,5247223.97405665,5.511883360978874
16062,2.5,2480,4950,7,3,0,0,11,566654.0552401035,5254318.099399931,5.57391544042155
16063,1.75,1880,12150,7,3,0,0,39,548131.7708315647,5241722.425556572,5.491361693834273
16064,2.5,1150,683,7,3,0,0,2,569922.9865745697,5264737.613235845,5.525044807036846
16065,2.0,3560,5120,9,3,0,2,115,551786.7016897255,5272695.778510324,5.921686475483602
16066,1.5,1730,8505,7,4,0,0,54,549188.449622079,5259880.572866876,5.431363764158987
16067,2.5,3180,10319,11,4,0,0,29,557799.6940501377,5265149.792645494,6.089021500795006
16068,1.0,1320,8450,6,3,0,0,54,550095.7587262234,5241805.49190193,5.366422957225972
16069,1.75,3140,12519,7,3,0,0,64,562054.0882235152,5282632.836748018,5.76715586608218
16070,2.0,1520,6200,7,3,0,0,70,554867.6323684762,5280771.06512816,5.8061799739838875
16071,1.0,1130,12500,7,3,0,0,61,555077.8800365713,5266446.1482125055,5.574031267727719
16072,1.0,1040,8925,6,4,0,0,54,550248.1095146025,5241662.307795735,5.301029995663981
16073,4.25,3670,4000,8,3,0,1,51,545971.2641712255,5276192.549667638,5.915927211697116
16074,1.0,1700,3040,8,3,0,0,101,547392.411516812,5276948.615407103,5.8512583487190755
16075,2.0,1590,11222,7,4,0,0,67,547422.7224984313,5291620.264073457,5.685741738602264
16076,1.0,1840,10178,7,3,0,0,55,551538.6162513476,5249608.953041871,5.323252100171687
16077,2.0,1420,1369,9,3,0,0,8,548290.9248717373,5277289.435336955,5.740362689494244
16078,1.75,1870,12500,6,5,0,1,72,560463.8805367538,5262264.681063931,5.574031267727719
16079,1.75,2190,16788,8,3,0,2,37,562203.5954440895,5247322.593576892,5.394451680826216
16080,2.5,2620,14096,9,4,0,0,26,567973.0203041013,5244596.688109111,5.653212513775344
16081,1.0,950,5316,7,3,0,2,67,546632.1452286936,5268695.538702147,5.505149978319906
16082,2.5,2267,3577,7,3,0,0,1,561946.0993453125,5243096.373822388,5.48572142648158
16083,1.5,1400,7582,7,3,0,0,59,550504.3431321294,5255790.593083683,5.45484486000851
16084,2.5,1840,2875,7,4,0,0,18,545661.3298550991,5267798.715997366,5.709693869727792
16085,1.0,1710,6050,7,3,0,0,102,553565.0774914111,5267299.01934429,5.854306041801081
16086,1.75,1340,13241,7,3,0,2,30,559015.7689949705,5286235.823501681,5.631240780235509
16087,1.0,1120,4800,7,3,0,0,89,547236.6354924148,5268355.851453296,5.559906625036112
16088,2.25,2370,7878,8,3,0,0,30,562388.6669891004,5286415.584592285,5.761175813155732
16089,1.5,1920,10403,7,3,0,0,56,547930.854281504,5238553.316815363,5.3222192947339195
16090,1.0,1620,5400,6,3,0,0,89,552586.8300093554,5283962.178657296,5.4623979978989565
16091,1.75,3720,8448,9,4,0,3,68,544614.9155182224,5276737.726384702,6.105510184769974
16092,1.75,1180,904,10,3,0,0,1,550401.0971341089,5276462.6055316925,5.81888541459401
16093,3.25,1430,1348,8,3,0,0,7,546989.8618837942,5280290.843372127,5.679427896612119
16094,3.25,5020,12431,10,3,1,4,74,553603.9638585312,5271256.180210456,6.556302500767287
16095,1.0,1180,9350,6,3,0,0,97,555818.8802598116,5259762.203311004,5.204119982655925
16096,1.75,2140,13068,7,4,0,0,41,560694.4947757354,5239915.740264393,5.434049675732617
16097,3.5,1550,1233,8,3,0,0,10,551939.203066258,5272452.61318703,5.724275869600789
16098,3.0,2390,19454,8,3,0,0,7,550051.2131241574,5255886.735083755,5.715585551893196
16099,2.5,2820,8408,9,3,0,0,1,550590.9566392447,5289157.313638387,5.795880017344075
16100,2.75,2630,4501,8,3,0,0,0,556639.0378387066,5291547.384684679,5.792384684692055
