,bathrooms,sqft_living,sqft_lot,grade,condition,waterfront,view,age,UTM_X,UTM_Y,log_price
2447,1.75,1860,7191,7,4,0,0,40,562739.314531598,5253708.067295089,5.537819095073274
2448,2.25,1830,13477,7,4,0,3,34,559243.5673353121,5285960.265672079,5.642464520242122
2449,2.5,2570,4412,9,3,0,0,14,557612.1624884999,5284087.639764711,5.816241299991783
2450,2.0,1590,6750,7,3,0,0,64,551301.4751981867,5276581.613779654,5.826398782187618
2451,1.0,1490,15850,7,3,0,0,69,548953.9807384781,5287731.686200563,5.352182518111363
2452,1.75,1870,7189,7,3,0,0,56,554935.6484780153,5265566.755451919,5.636487896353366
2453,1.0,930,7623,6,2,0,0,73,549059.6679697484,5257267.634365098,5.0
2454,1.0,830,6017,6,4,0,0,61,549923.2989585276,5288351.259888433,5.4511921352139225
2455,2.5,2760,5000,7,5,0,0,87,547216.5856165842,5280103.730737023,5.865814380167968
2456,2.75,2580,8100,8,4,0,1,51,559077.4224069569,5265329.288774061,6.031408464251625
2457,1.0,710,1131,7,4,0,0,72,550399.4620655912,5276651.540403705,5.602005701124516
2458,1.5,1430,11173,7,1,0,0,60,563701.3089803456,5269234.740150975,5.57978359661681
2459,4.0,2700,7416,7,3,0,0,46,552666.7080264936,5266801.809554775,5.585460729508501
2460,1.75,1470,5000,7,5,0,0,115,547364.0929213737,5280427.253995878,5.743979865241843
2461,1.75,1690,7735,7,4,0,0,39,554397.8928904188,5242354.918872706,5.294466226161593
2462,1.0,1050,6250,6,4,0,0,72,550231.670995317,5261212.039488853,5.322115878973959
2463,3.0,3320,15600,8,4,0,0,38,563051.3990975793,5238651.221450485,5.6020599913279625
2464,1.5,1550,5053,7,4,0,0,52,554625.592826993,5266530.818720862,5.636487896353366
2465,2.0,1130,1148,9,3,0,0,8,551564.4593007457,5272327.026734909,5.613841821876069
2466,1.75,1960,7875,7,4,0,0,47,561491.7788378724,5286128.136234176,5.637889816580791
2467,1.0,790,5240,6,4,0,0,90,553592.182561543,5264342.795990107,5.476831628512261
2468,2.5,2920,8113,8,3,0,0,65,560458.1671199253,5270089.438378603,6.036628895362161
2469,2.5,1820,9161,7,4,0,0,40,562739.9088463336,5253652.500373041,5.511883360978874
2470,1.0,1480,7374,6,3,0,0,61,549743.9126020272,5291784.21364018,5.431363764158987
2471,2.0,1615,4590,8,5,0,0,109,548928.1367628818,5281896.223826581,5.8228216453031045
2472,2.5,2600,6536,9,3,0,0,16,560901.5434410552,5263625.22088443,5.778151250383644
2473,2.5,2030,5202,8,3,0,0,14,562189.9513026305,5248611.73502179,5.483587296968894
2474,1.5,1380,4500,7,5,0,0,55,556391.980056306,5270626.695572867,5.812913356642856
2475,3.25,4110,14219,10,4,0,2,36,555179.3429786765,5287465.204349595,5.9164539485499255
2476,3.5,2350,10739,7,5,0,2,75,553689.5735315523,5286406.427940868,5.880813592280791
2477,3.25,4020,11588,11,3,0,0,15,563613.421238061,5263487.370209826,6.021189299069938
2478,2.75,3610,10003,8,4,0,0,49,565741.0673752107,5275115.014897659,5.812913356642856
2479,1.5,1920,11595,7,4,0,0,53,559587.8014912495,5237225.903607093,5.371067862271736
2480,3.0,3900,5250,8,5,0,1,84,545965.9882742383,5267323.188499359,5.929418925714293
2481,1.75,1680,2400,7,5,0,0,93,552603.5527223846,5273803.441581592,5.771587480881255
2482,2.0,1230,6802,7,3,0,0,75,554124.0843624347,5280008.289617547,5.744029196288474
2483,1.75,1890,9920,7,3,0,0,71,552036.0163271285,5286824.85229878,5.585460729508501
2484,2.5,2410,9916,10,4,0,0,26,567310.3727718566,5282357.866530362,5.845098040014257
2485,1.75,3000,6000,7,5,0,0,57,558376.6219522847,5260131.700448251,5.57978359661681
2486,3.0,2110,10766,7,3,0,0,10,562222.9986327251,5245488.905427545,5.498310553789601
2487,2.0,2060,13400,8,4,0,2,58,549762.9985427442,5254317.172304289,5.544068044350276
2488,1.0,810,4368,6,3,0,0,57,551626.816458864,5282241.889699574,5.653212513775344
2489,2.5,1611,2210,10,3,0,2,10,549058.888217427,5275284.112101326,5.929418925714293
2490,2.0,1470,10291,7,4,0,0,52,566034.6672165052,5275729.669451853,5.6674529528899535
2491,2.5,1530,9406,7,3,0,0,22,563130.1967602422,5259425.2281572595,5.521138083704036
2492,1.75,1850,7684,8,3,0,0,36,547629.5300292801,5238417.507371916,5.338456493604605
2493,2.0,1470,20000,7,4,0,0,47,569554.3716284282,5238613.231319188,5.405858399317637
2494,2.5,1430,10200,7,3,0,0,55,562570.8353480581,5283427.553702757,5.607455023214668
2495,2.5,1730,1301,9,3,0,0,4,548661.0479800451,5277937.164562436,5.795880017344075
2496,2.0,1080,11856,7,5,0,0,29,561902.361792219,5282786.831001075,5.594171479114912
2497,2.5,2080,9612,8,4,0,3,75,553764.0439974306,5286462.691733296,5.838219221907626
2498,1.75,1820,5555,7,4,0,0,76,548629.7314556191,5281682.541165164,5.562292864456475
2499,2.5,1950,4947,8,3,0,0,15,560772.9179467765,5261512.081582326,5.653211548675423
2500,2.5,1470,1256,8,3,0,0,9,551939.3020546429,5272441.49944639,5.599337132992489
2501,2.25,1290,1334,8,3,0,0,8,546391.4817283001,5280019.290095971,5.698970004336019
2502,1.75,1000,1760,6,4,0,0,91,548460.6358259058,5274945.668307519,5.656577291396114
2503,2.5,3280,16575,9,3,0,0,43,553924.6067281902,5252753.494485351,5.848804701051804
2504,1.75,1530,7020,7,3,0,0,73,545437.6458907814,5277188.668156921,5.671889901222046
2505,2.5,1660,1091,9,3,0,1,0,544967.3576189087,5269993.973972733,5.863025296229471
2506,1.75,2320,4322,7,3,0,0,105,553470.9125300822,5269365.471620626,5.681241237375588
2507,2.0,1350,6696,6,5,0,0,71,561239.0597554973,5260149.82978708,5.431363764158987
2508,1.0,800,2480,6,4,0,0,96,551457.4196867503,5267413.445023873,5.426511261364575
2509,1.0,1000,4956,7,4,0,2,99,548039.831518839,5280410.566317505,5.685696963667238
2510,2.25,2500,13500,7,3,0,0,36,564153.5464249422,5289580.45489308,5.669316880566112
2511,1.0,930,3447,8,4,0,0,37,551478.4433066453,5247863.498109146,5.251638220448212
2512,2.5,1970,12205,8,4,0,0,25,559301.0720813236,5287672.581705794,5.60422605308447
2513,1.0,1220,12426,6,4,0,4,69,550475.6961607795,5250355.486380709,5.511883360978874
2514,1.0,790,7500,6,3,0,0,65,560097.2882813204,5290426.224625082,5.390051496458987
2515,2.5,3470,10045,10,3,0,0,22,568088.486813489,5267127.930867485,5.963787827345556
2516,2.0,1380,7476,7,3,0,0,26,555001.0653284877,5242493.893617915,5.434568904034199
2517,2.5,2620,10489,9,3,0,0,25,564330.8205119697,5280334.508021026,5.834420703681532
2518,1.0,950,5214,7,3,0,0,71,546737.4022009526,5264939.723585292,5.52244423350632
2519,2.5,1260,895,7,3,0,0,6,549810.9316435733,5283971.062419622,5.484299839346786
2520,1.75,1660,4800,7,3,0,0,74,544222.4700511711,5269054.676581052,5.724275869600789
2521,2.5,2340,8548,8,3,0,0,22,561623.6089616711,5252229.1129408125,5.5910646070264995
2522,1.0,700,8301,6,3,0,0,62,550723.9369305397,5291092.467429171,5.394451680826216
2523,1.75,1720,5899,8,3,0,1,29,546282.578333558,5265347.334642566,5.710963118995275
2524,1.75,1920,3300,8,4,0,0,102,552745.3982860491,5274738.356527986,5.860338006570994
2525,2.5,1940,3211,8,3,0,0,6,568225.4538614576,5268285.501639772,5.744292983122676
2526,2.5,3270,8223,10,3,0,0,17,569680.2112919334,5272459.776289351,5.9017306917292185
2527,2.5,1930,8254,7,3,0,0,1,549257.4167057681,5260636.926805159,5.568143031657702
2528,3.25,4690,14930,10,3,0,2,20,553720.2874775036,5291186.149019659,5.778151250383644
2529,2.5,2430,6766,8,3,0,0,16,548140.121232487,5286424.450095291,5.76715586608218
2530,1.75,1680,8367,6,3,0,0,101,553421.5125403757,5282936.110599719,5.523746466811565
2531,1.0,1280,5400,7,3,0,0,51,547196.4659755483,5282582.132144826,5.698970004336019
2532,1.75,2140,7102,7,4,0,0,67,547263.093647267,5283616.338080685,5.752048447819439
2533,1.0,1150,5000,8,3,0,0,56,547359.5678642648,5280982.948806292,5.8555191556678
2534,2.5,3181,5831,8,3,0,0,1,553174.435571672,5235586.389316341,5.57966929355472
2535,2.5,1610,1778,7,3,0,0,13,552078.3425524352,5282101.424671747,5.57978359661681
2536,1.0,700,9500,6,3,0,0,64,554496.3497922517,5264251.123272882,5.278753600952829
2537,1.75,1480,6985,7,4,0,0,89,546979.3567967168,5281591.169826844,5.802773725291976
2538,1.75,2340,9100,8,3,0,0,40,567000.4145680461,5276685.490919607,5.845098040014257
2539,2.5,1630,11592,8,3,0,0,28,557857.0343544086,5289625.379728162,5.556784782307026
2540,1.0,810,6150,7,3,0,0,65,549490.3124274624,5286380.228635935,5.4769764657595275
2541,2.5,3350,4501,9,3,0,0,13,546602.342085344,5281810.42852679,5.9661417327390325
2542,2.0,1690,8208,7,4,0,0,57,565692.1086993868,5272791.400048814,5.679427896612119
2543,2.5,2110,4118,8,3,0,0,26,563926.0674817977,5248608.138932267,5.539013334939513
2544,2.5,1850,7875,7,3,0,0,47,562512.8554924374,5253727.878865762,5.414973347970818
2545,2.0,1220,7489,7,3,0,0,112,552154.8547062026,5273554.887207441,5.970811610872518
2546,2.25,2160,17861,9,4,1,4,59,546315.9240017821,5261135.281355472,6.079181246047625
2547,1.5,1260,5758,7,3,0,0,16,564780.1016742536,5266912.464217467,5.52244423350632
2548,2.0,1820,7750,8,3,0,0,23,548972.4467532269,5240584.618064152,5.431363764158987
2549,1.75,1570,12506,8,4,0,0,56,551447.3693531146,5242784.071082857,5.502427119984433
2550,2.75,1770,10184,8,3,0,0,36,546486.8175317569,5239508.65702702,5.371067862271736
2551,2.5,1940,9874,7,3,0,0,25,566955.6247769019,5247708.246367527,5.45484486000851
2552,1.5,1620,3760,7,5,0,0,91,553294.4063095907,5272220.318687788,5.7363965022766426
2553,3.5,4140,13392,11,3,0,0,15,564436.1309228332,5263985.433099653,5.977723605288848
2554,3.0,3290,14134,7,3,0,0,11,564558.9744599349,5280070.270870547,5.841984804590114
2555,2.5,1370,7247,7,3,0,0,20,552616.1344118072,5247262.293146716,5.363611979892144
2556,2.0,1900,9513,8,3,0,0,20,548624.4557554362,5236958.595648005,5.498310553789601
2557,1.5,1800,4700,7,3,0,0,74,546154.0203288422,5281562.330822906,5.78354628227035
2558,2.0,2070,9000,7,4,0,0,46,547166.1317162737,5239636.308616017,5.4048337166199385
2559,1.0,850,6000,6,3,0,0,91,558446.1757264498,5260710.354785826,5.361633413910057
2560,1.75,1860,9112,7,4,0,0,52,554198.8437698823,5247554.530350835,5.423245873936808
2561,2.75,2270,7375,7,4,0,0,42,562395.7129457032,5285759.862118663,5.697229342759718
2562,1.0,700,8174,5,3,0,0,74,549016.2890619909,5262446.540028294,5.243038048686294
2563,1.0,1520,10227,6,4,0,0,64,560451.4888585364,5270734.031743153,5.812913356642856
2564,1.5,960,1829,7,3,0,0,10,552014.5662750464,5272431.055674027,5.586789778209424
2565,2.5,1580,3825,8,3,0,0,4,547481.3457837832,5266012.698608879,5.574031267727719
2566,2.0,1800,5465,7,3,0,0,73,554764.5086735394,5267765.841827767,5.642464520242122
2567,2.25,1400,3814,7,3,0,0,3,569247.656664077,5245400.701557768,5.3979400086720375
2568,2.0,1520,19672,6,3,0,0,95,554182.822378397,5257457.2577927485,5.232996110392154
2569,2.75,2180,7519,7,4,0,0,34,565653.4916895481,5282872.451922909,5.7547304690237535
2570,3.25,5270,17232,10,3,0,1,38,558082.6122105839,5266975.409731131,6.254064452914338
2571,1.75,1850,7735,8,4,0,0,32,569057.6100421831,5267895.138179151,5.76715586608218
2572,2.25,2190,6906,7,4,0,0,38,547383.5043196926,5240805.013839451,5.462323113084234
2573,1.75,1820,3140,8,5,0,0,66,546369.1167675116,5263925.3875951795,5.764922984649888
2574,2.5,2250,10171,9,3,0,0,28,566950.6557813284,5267926.178447551,5.788875115775417
2575,1.5,1950,4473,6,4,0,0,101,557910.2301054811,5284290.673522637,5.6020599913279625
2576,1.0,1080,4120,7,3,0,0,96,551115.6122448477,5280636.847380763,5.91323087111356
2577,1.0,1290,5000,7,3,0,0,58,548339.3816544401,5262351.992566517,5.440121603187804
2578,1.75,1650,4000,7,4,0,0,68,551227.7331844876,5267867.1210553255,5.550228353055094
2579,1.0,1200,8316,6,4,0,0,62,559319.2020518829,5241368.819758117,5.278753600952829
2580,3.5,3230,7560,10,3,0,0,8,566240.9495672474,5277410.406781727,6.031408464251625
2581,1.5,1500,2106,7,3,0,0,1,552877.9298080538,5268404.21508006,5.261424657966625
2582,1.0,1060,6120,7,3,0,0,107,550368.098573382,5280274.655154527,5.916980047320382
2583,2.0,2730,15677,9,3,0,3,39,547859.1687853566,5256613.080566138,5.752048447819439
2584,1.0,1500,4120,5,3,0,0,87,560266.9352520416,5259450.631307937,5.418301291319746
2585,1.5,1030,798,8,3,0,0,7,549520.0527153522,5282890.445829709,5.513217600067939
2586,1.5,1870,15685,7,3,0,0,79,548520.9863541472,5285716.275893244,5.662757831681574
2587,2.5,2650,7286,8,3,0,0,25,563704.7989484367,5262010.089268149,5.649821463224566
2588,1.0,700,5100,5,4,0,0,62,562665.7011890233,5260587.289070158,5.318063334962762
2589,2.0,1270,1333,8,3,0,0,9,549373.9573737872,5282422.384440918,5.603144372620182
2590,1.75,1630,5999,7,4,0,0,30,551856.4381579695,5247800.136329462,5.423245873936808
2591,1.75,3220,7392,8,4,0,0,56,547876.1721740044,5291146.0537537355,5.685741738602264
2592,1.0,1560,4920,6,4,0,0,68,550619.059849116,5285934.252213608,5.491361693834273
2593,1.75,2440,10179,7,4,0,0,53,551751.3768282866,5251155.700952411,5.44793286559218
2594,2.5,3020,9648,9,4,0,2,38,565148.6043988956,5267605.691752631,5.989004615698537
2595,1.0,1510,6807,7,3,0,0,76,548532.1288620012,5284382.599737358,5.6180480967120925
2596,1.5,1660,5665,7,5,0,0,97,554636.8144679356,5265330.547719825,5.628388930050312
2597,1.5,1690,9708,7,5,0,0,61,564980.0865969849,5269226.6051312685,5.633468455579586
2598,2.0,1790,8228,7,3,0,0,35,562399.8217508486,5257261.142195482,5.501059262217751
2599,2.5,2610,7510,9,3,0,0,19,564791.6041775683,5279405.945048974,5.860338006570994
2600,2.0,1140,8400,7,2,0,0,61,550145.0250202994,5253731.371554513,5.4065401804339555
2601,2.0,2300,7897,8,4,0,0,59,548265.8649635314,5289337.568147256,5.698970004336019
2602,2.5,3630,8387,10,3,0,0,18,565920.1403617064,5245795.935046395,5.690196080028514
2603,1.5,1800,9216,7,4,0,0,65,556802.6456043806,5235875.832823688,5.3747483460101035
2604,3.5,4360,6240,10,3,0,3,7,548486.6824372537,5280836.631196001,6.191730393362857
2605,3.25,3840,4800,10,3,0,3,7,553378.0154915632,5271298.566965121,6.165095874754218
2606,1.0,1530,2400,7,4,0,0,87,548509.6561277753,5278080.391062109,5.7596678446896306
2607,1.0,1140,3750,7,4,0,0,90,549328.5094455199,5278931.986069181,5.713490543093942
2608,1.0,1300,6710,6,4,0,0,63,556995.1197601252,5270465.834710462,5.7570162347313
2609,1.0,1300,8266,7,4,0,0,62,560172.5610044963,5275899.583201817,5.812913356642856
2610,2.25,1370,1524,8,3,0,0,10,548994.1863477979,5282963.792288503,5.550228353055094
2611,2.0,1780,15648,8,5,0,0,97,560303.7546564088,5270476.8609522525,6.0
2612,2.0,1560,8853,7,3,0,0,48,562516.1716018539,5253416.704133281,5.431363764158987
2613,1.0,1670,4005,7,4,0,0,76,546527.4762019323,5281787.599679978,5.662757831681574
2614,2.5,2280,7200,8,3,0,0,21,559856.0665964041,5248020.657547824,5.507855871695831
2615,1.0,1120,5200,7,5,0,0,39,568863.0544648047,5245996.382330626,5.291590825658001
2616,2.5,1040,1032,7,3,0,0,8,546770.9257025408,5279511.0567575935,5.643452676486188
2617,2.0,1170,10051,7,4,0,0,58,550986.2695843484,5252382.685119078,5.301029995663981
2618,2.5,2070,12000,7,4,0,0,48,567318.9699297437,5275121.916828208,5.787460474518415
2619,2.25,3020,13031,9,3,0,0,26,567687.378682674,5282206.628926422,5.8779469516291885
2620,1.75,1400,8364,7,4,0,0,57,561917.096514716,5260145.847237384,5.437750562820388
2621,1.5,1260,1575,7,3,0,0,14,553003.6303075328,5271128.433755814,5.57287160220048
2622,3.5,2410,6000,9,3,0,4,99,546508.2578072697,5265360.240520428,5.8850783841492245
2623,1.0,1160,8320,7,4,0,0,56,553741.9669354422,5247983.790232382,5.304275050477128
2624,3.0,1571,2017,8,3,0,0,7,551809.9866538487,5286945.094210874,5.56437012251532
2625,0.5,880,1642,6,3,0,0,105,547230.9708812609,5269056.013870353,5.4065401804339555
2626,2.5,3560,12047,10,3,0,0,27,549817.8596178882,5238924.611248494,5.686636269262293
2627,2.25,3040,5000,9,4,0,3,89,554214.3710434387,5278375.25256536,6.239299479126893
2628,1.0,1150,8184,6,3,0,0,68,551051.1148634918,5287972.052788,5.487138375477186
2629,1.0,1030,3000,7,3,0,0,91,551261.6164720941,5281104.951887865,5.585460729508501
2630,1.75,2020,7840,7,3,0,0,47,552963.8984502128,5242175.130946727,5.342422680822207
2631,3.0,2600,13674,8,5,0,0,48,552351.062607388,5285149.338607993,5.778115057668767
2632,3.25,1760,1778,8,3,0,0,7,552423.5557673048,5285427.864122562,5.672051653937387
2633,1.75,1550,7350,8,4,0,0,57,557527.5921228477,5269848.6332589835,5.8095597146352675
2634,2.25,1690,12662,7,5,0,0,33,555433.5008447,5260681.0466502225,5.502427119984433
2635,2.25,1780,10395,8,3,0,0,48,564072.2347698438,5255956.535085514,5.477121254719663
2636,2.0,1540,9629,7,4,0,0,55,564553.8204146691,5260140.9846274415,5.480006942957151
2637,1.75,2110,7208,8,3,0,0,40,565664.5208823727,5255140.54575105,5.510545010206612
2638,1.75,2780,11000,9,3,0,0,51,559916.2690720133,5271595.470458857,5.939519252618618
2639,2.25,2120,9680,8,4,0,2,50,550465.0740171807,5242797.795388056,5.567214637314888
2640,2.5,2770,4432,9,3,0,0,11,566559.4764022297,5256006.479255224,5.642266618902673
2641,1.0,1630,9255,7,3,0,0,74,550096.6165246128,5285640.73648205,5.6414741105041
2642,3.25,1651,1779,8,3,0,0,7,549060.3946862512,5284009.135552907,5.559906625036112
2643,1.75,1440,4000,7,4,0,0,36,548621.9838074317,5264588.321626605,5.469822015978163
2644,1.0,1360,8136,7,3,0,0,67,550007.8348002015,5287240.5042315805,5.515873843711679
2645,2.0,2990,12970,7,4,0,2,67,555605.4127656533,5289947.922458412,5.770852011642144
2646,1.75,1080,9262,7,3,0,0,47,556648.1417503225,5259703.480909432,5.267171728403014
2647,3.25,2850,4551,8,3,0,0,9,564478.3731425742,5260151.267984063,5.7283537820212285
2648,3.25,2860,3680,9,3,0,0,90,552543.6464054438,5280438.391698194,5.916480268630046
2649,1.5,901,1245,7,3,0,0,14,550664.965919001,5280666.248637217,5.638489256954637
2650,1.75,1430,10350,7,3,0,0,56,565879.7679356855,5276139.177125214,5.724275869600789
2651,2.25,2140,9775,7,4,0,0,37,546941.5855322839,5239356.6680959305,5.3222192947339195
2652,2.0,2160,8091,8,3,0,0,15,552645.2759050172,5244006.103171182,5.550228353055094
2653,2.0,1900,8240,7,2,0,0,51,552815.112107613,5283608.573994081,5.812879948090056
2654,3.75,4210,6105,9,3,0,0,7,563463.5815047503,5263419.053031599,5.954242509439325
2655,1.75,2190,7500,7,3,0,0,36,548321.357244267,5291672.145440375,5.643403322036233
2656,2.5,1280,940,8,3,0,0,9,547725.8086695613,5282086.293948415,5.544068044350276
2657,1.5,1340,8856,7,4,0,0,56,565686.8496708153,5273258.17564972,5.6685722691845575
2658,2.25,2115,6234,7,3,0,0,17,560420.5176960891,5237145.463430902,5.434568904034199
2659,3.25,4800,12727,10,3,0,0,4,565182.688952463,5264549.455033425,6.033021444682911
2660,1.75,1630,1404,8,3,0,0,1,547524.1108979556,5279217.065370827,5.732393759822968
2661,2.25,1500,1312,8,3,0,0,8,549111.2364129934,5277985.40370054,5.710117365111817
2662,1.5,950,4625,7,4,0,0,66,549526.0179106399,5282190.2687576255,5.633468455579586
2663,1.0,1220,5652,6,3,0,0,110,544520.5049392299,5269423.715557399,5.7596678446896306
2664,1.75,1650,11220,7,4,0,0,46,569624.1409501221,5289676.891237216,5.557507201905658
2665,2.0,2500,4080,7,5,0,0,93,549085.0706470086,5281086.173749505,5.841984804590114
2666,2.5,2340,7200,7,3,0,0,40,559172.7659979581,5285548.285035189,5.676693609624866
2667,1.5,1070,1236,8,3,0,0,10,546488.886086481,5267794.130803851,5.603955885435382
2668,2.25,3120,10400,8,3,0,0,35,549886.1162644746,5239792.07843523,5.533390708017551
2669,1.75,1460,4000,7,4,0,2,86,552115.9344470433,5269497.705954752,5.721975401585953
2670,1.5,2120,6290,8,4,0,0,66,551299.4422163743,5268267.87342908,5.643452676486188
2671,2.5,2060,8123,8,3,0,0,38,565317.8892757636,5279345.137789939,5.733468514087304
2672,1.0,1590,11200,7,4,0,0,54,561398.482708621,5237644.595311729,5.393048466416778
2673,1.0,750,6089,6,3,0,2,78,560354.5221827799,5258262.264710324,5.328379603438738
2674,1.0,890,4804,7,4,0,0,87,549064.9928984498,5283464.552308553,5.342422680822207
2675,2.0,1990,7405,7,5,0,0,44,562309.462523111,5265740.757655853,5.707570176097937
2676,1.5,1670,6988,7,3,0,0,62,551056.4707239481,5252983.464628607,5.44793286559218
2677,2.5,1570,2865,7,3,0,0,12,553581.0770040706,5265554.179107524,5.498310553789601
2678,1.0,1120,6180,7,4,0,0,76,552461.3659549758,5281237.913756205,5.737192642704737
2679,2.25,2030,8517,8,4,0,0,54,562150.2092027136,5266561.561218966,5.698970004336019
2680,2.5,2030,11375,7,3,0,0,46,555363.6107999487,5291724.0186275225,5.585460729508501
2681,1.5,1210,1232,8,3,0,0,8,545791.559203852,5279936.734908465,5.640978057358332
2682,2.5,2200,3360,8,3,0,0,6,553655.7187564754,5265621.551260012,5.636989101812229
2683,2.5,1740,8750,7,4,0,0,56,552904.3820420651,5248787.528329868,5.300921408469541
2684,1.0,750,5217,6,4,0,0,72,548710.3019796651,5263021.930448132,5.1303337684950066
2685,2.5,1730,3600,8,3,0,0,1,549704.9760118658,5261151.970472223,5.516433563865523
2686,1.0,1430,5909,6,3,0,0,68,551481.9612624916,5290109.920586608,5.431363764158987
2687,1.75,1290,4000,6,3,0,0,72,548623.8325052776,5264366.049378806,5.3993275321586784
2688,3.75,3370,6766,9,3,0,0,10,567065.7592641462,5284044.573035266,5.903089986991944
2689,1.75,1250,10530,7,4,0,0,49,564784.1123670918,5273325.879921621,5.664641975556125
2690,1.75,1620,3360,7,5,0,0,88,547952.5795278738,5281888.095870669,5.726319612110776
2691,2.5,1980,7807,9,4,0,0,26,559734.5209766515,5281974.97879539,5.889301702506311
2692,1.75,1570,8400,7,4,0,0,56,549460.8415156819,5289836.688232331,5.6434477412935795
2693,2.0,1240,3000,7,3,0,0,107,552761.7935426913,5272926.813305863,5.574031267727719
2694,1.5,1340,7391,7,4,0,0,49,551552.4621903565,5248030.8595810365,5.389166084364533
2695,1.0,1440,6678,7,3,0,0,65,545728.7200837717,5268799.536392145,5.643452676486188
2696,2.5,1820,6848,7,4,0,0,62,559577.2727388267,5275337.717699098,5.942008053022313
2697,3.25,3910,7500,10,3,0,0,9,560225.8390181345,5278011.98008768,6.217483944213907
2698,2.25,2550,9736,8,4,0,0,48,559550.1686039474,5240948.806878102,5.498310553789601
2699,0.75,750,16321,4,3,0,1,79,557847.2757970493,5283078.509531535,5.638489256954637
2700,1.0,990,15120,6,4,0,0,62,559494.9667001093,5290697.893221256,5.511883360978874
2701,2.75,2200,9676,8,3,0,0,36,555518.9788929969,5291147.520825606,5.662757831681574
2702,2.5,2320,12042,7,4,0,0,40,562946.4608120482,5290300.839835029,5.672097857935717
2703,2.5,2270,13449,9,4,0,0,40,557794.8581585786,5265638.791104652,5.892094602690481
2704,1.75,1220,1450,6,3,0,0,110,547474.8558174596,5276049.007478746,5.585460729508501
2705,1.75,1100,5525,6,5,0,0,47,569166.7826302133,5245855.455139775,5.322115878973959
2706,2.5,2300,7314,8,4,0,0,36,550203.4128638108,5290632.225620931,5.6674529528899535
2707,2.25,1489,2800,7,3,0,0,3,559369.7670911277,5243847.826180042,5.423245873936808
2708,1.5,1240,9196,8,3,0,0,47,567901.0644561914,5289600.885380265,5.553668252531102
2709,2.25,2140,8800,7,4,0,0,52,553533.3367411571,5246025.783369214,5.389166084364533
2710,2.5,2890,8122,8,3,0,0,38,566690.306872369,5270957.619212954,5.70070371714502
2711,1.0,1010,9450,7,4,0,0,56,551727.3720520072,5245309.4281634325,5.174641192660449
2712,2.25,1700,1481,8,3,0,0,13,548879.9827820841,5278694.793932378,5.740362689494244
2713,1.0,1000,8470,6,4,0,0,52,547622.2554770357,5239317.674312456,5.292256071356476
2714,1.0,1280,9775,6,3,0,0,51,550323.9552502611,5241629.613458132,5.332438459915605
2715,1.75,2320,6755,8,5,0,0,69,544842.553125188,5276439.383566207,5.848189116991398
2716,2.75,2290,5249,7,3,0,0,12,563122.5278593525,5260136.491360173,5.633468455579586
2717,1.75,1350,2325,7,3,0,0,16,548770.6844411822,5282772.962426047,5.588831725594207
2718,1.0,520,4800,5,3,0,0,85,547925.9928400413,5266849.9083913155,5.439332693830263
2719,1.5,1470,11599,7,3,0,0,48,561313.0196974162,5245846.125330946,5.423163923850348
2720,3.5,4970,16582,11,4,0,3,23,566213.1448699562,5266617.310934478,6.157154439906281
2721,2.5,2240,7245,7,4,0,0,43,562252.9908235278,5285080.302763853,5.676693609624866
2722,3.25,2760,6420,9,3,0,2,24,558792.0049120409,5248743.4672254985,5.574031267727719
2723,2.0,3200,18184,8,5,0,0,38,562236.7865585616,5272553.425590518,5.93018465229862
2724,1.5,1040,3500,6,4,0,0,111,552330.3804141836,5270744.45907801,5.623249290397901
2725,1.5,2470,6000,7,3,0,0,75,545746.7884879131,5276079.637189351,5.845098040014257
2726,1.0,1370,10708,7,3,0,0,46,555664.9640217308,5236198.410192488,5.311753861055754
2727,2.5,2040,10033,8,4,0,0,41,562121.211384939,5276342.409858054,5.860936620700094
2728,1.75,1410,9315,7,5,0,0,55,560519.3584681428,5249583.479351202,5.4065401804339555
2729,2.5,2180,7204,8,3,0,0,1,548596.8169060716,5285616.877181998,5.86569605991607
2730,1.0,1330,9715,7,4,0,0,58,565994.5179352604,5272639.203229268,5.661291977065603
2731,2.5,2100,7587,9,3,0,0,25,546033.4626088385,5239482.869926904,5.501059262217751
2732,2.0,930,1662,7,3,0,0,13,545057.5706256666,5277774.783758227,5.565847818673518
2733,2.5,2424,5931,9,3,0,0,1,565404.9196137809,5244589.804814719,5.574031267727719
2734,2.0,2000,3000,6,3,0,0,84,552766.6207735526,5272393.353696247,5.666517980554881
2735,1.75,2650,5512,9,3,0,0,31,552968.1781771084,5275029.359450476,6.021189299069938
2736,1.0,1350,9000,7,4,0,0,51,550122.4016779939,5282651.084534342,5.633468455579586
2737,2.5,2350,4000,9,3,0,0,22,552893.0463508104,5275028.676936016,5.959041392321094
2738,1.75,1580,11750,7,4,0,0,64,555316.5462975102,5265081.305858954,5.7596678446896306
2739,3.25,1860,2218,8,3,0,0,14,551525.1622106176,5285241.9866517745,5.588271706842329
2740,1.75,1190,6000,7,3,0,0,63,557536.4732353799,5261301.529946804,5.307496037913213
2741,2.0,1260,2500,7,4,0,0,28,547214.6010397151,5280348.236280316,5.701567985055927
2742,1.0,1280,9898,7,3,0,0,47,562716.003289837,5290820.76259697,5.565847818673518
2743,1.0,1090,10114,7,4,0,0,60,558743.0384696447,5238517.791956038,5.146128035678238
